rep,seed,cell,fit_spec,n_models,n_items,n_obs,true_rho,true_effect,true_slope_sd,true_tau_model,true_tau_item,dataset_sha256,realized_corr,overall_self_prop,min_model_n_self,min_model_n_control,min_model_self_prop,max_model_self_prop,median_model_self_prop,corr_model_selfprop_X,min_within_self_ss,median_within_self_ss,total_within_self_ss,rho_model_realized,p_min,p_max,pct_outcome_p_below_05,pct_outcome_p_above_95,fit_error,r_fit_spec,converged,singular,warnings,estimate,se,p_value,ci_low,ci_high,rejected_at_05,bias,ci_covers_truth,model_intercept_sd,model_slope_sd,model_intercept_slope_corr,item_intercept_sd,model_cov_min_eigenvalue,theta,theta_lower,singular_component,slope_zero,model_intercept_zero,item_intercept_zero,corr_boundary
22,92623022,P6_A_LOW_RHO0,M2,24,100,2400,0.0,0.1,0.02,0.03,0.03,393570a243072ab4b797cb2e200b535c67283ee12cfe0b368c1a9c6ec6c5d597,0.0,0.5,50,50,0.5,0.5,0.5,,25.0,25.0,600.0,-0.0754050062229344,0.5206375627269105,0.7350444516796303,0.0,0.0,,M2,True,True,boundary (singular) fit: see help('isSingular'),0.0698,0.086,0.4171,-0.0988,0.2383,False,-0.0302,True,0.1757,0.0721,NA,0.0,0.0052,"[0, 0.1757, 0.0721]","[0, 0, 0]",item_intercept_sd_zero,False,False,True,False
22,92623022,P6_B_LOW_RHO30,M1,24,100,2400,0.3,0.1,0.02,0.03,0.03,393570a243072ab4b797cb2e200b535c67283ee12cfe0b368c1a9c6ec6c5d597,0.0,0.5,50,50,0.5,0.5,0.5,,25.0,25.0,600.0,0.27573830376756786,0.5206375627269105,0.7367460969894759,0.0,0.0,,M1,True,True,boundary (singular) fit: see help('isSingular'),0.073,0.0929,0.432,-0.1091,0.2551,False,-0.027,True,0.0,0.1879,NaN,1.2656e-07,0.0,"[1.2656e-07, 0, -0.1692, 0.0817]","[0, 0, '-Inf', 0]",model_intercept_sd_zero,False,True,True,False
22,92623022,P6_B_LOW_RHO30,M2,24,100,2400,0.3,0.1,0.02,0.03,0.03,393570a243072ab4b797cb2e200b535c67283ee12cfe0b368c1a9c6ec6c5d597,0.0,0.5,50,50,0.5,0.5,0.5,,25.0,25.0,600.0,0.27573830376756786,0.5206375627269105,0.7367460969894759,0.0,0.0,,M2,True,True,boundary (singular) fit: see help('isSingular'),0.0698,0.086,0.4171,-0.0988,0.2383,False,-0.0302,True,0.1757,0.0721,NA,0.0,0.0052,"[0, 0.1757, 0.0721]","[0, 0, 0]",item_intercept_sd_zero,False,False,True,False
22,92623022,P6_C_HIGH_RHO0,M1,100,400,40000,0.0,0.1,0.02,0.03,0.03,5eac5920b611ad5526034f0cd7f85981122500b416bf638bbb4c2f17b94770a5,4.1916722915790975e-19,0.5,200,200,0.5,0.5,0.5,,100.0,100.0,10000.0,-0.03249656104320999,0.5206019337153184,0.7440988726040442,0.0,0.0,,M1,True,True,[],0.1025,0.021,1.0172e-06,0.0614,0.1437,True,0.0025,True,0.0548,0.0265,-1,0.0231,1.0187e-13,"[0.0231, 0.0548, -0.0265, 3.5454e-07]","[0, 0, '-Inf', 0]",model_corr_boundary,False,False,False,True
22,92623022,P6_C_HIGH_RHO0,M2,100,400,40000,0.0,0.1,0.02,0.03,0.03,5eac5920b611ad5526034f0cd7f85981122500b416bf638bbb4c2f17b94770a5,4.1916722915790975e-19,0.5,200,200,0.5,0.5,0.5,,100.0,100.0,10000.0,-0.03249656104320999,0.5206019337153184,0.7440988726040442,0.0,0.0,,M2,True,True,[],0.1028,0.0208,7.7446e-07,0.062,0.1436,True,0.0028,True,0.0402,0.0,NA,0.0231,0.0,"[0.0231, 0.0402, 0]","[0, 0, 0]",model_slope_sd_zero,True,False,False,False
22,92623022,P6_D_HIGH_RHO30,M1,100,400,40000,0.3,0.1,0.02,0.03,0.03,7242cd274679817b2333143ebcdda4e9a8cccd878d8b8b92915be285e0079a00,4.1916722915790975e-19,0.5,200,200,0.5,0.5,0.5,,100.0,100.0,10000.0,0.27931604568108814,0.5206019337153184,0.7457624802514885,0.0,0.0,,M1,True,True,[],0.1034,0.021,7.9918e-07,0.0624,0.1445,True,0.0034,True,0.0553,0.0247,-1,0.0249,0.0,"[0.0249, 0.0553, -0.0247, 0]","[0, 0, '-Inf', 0]",model_corr_boundary,False,False,False,True
22,92623022,P6_D_HIGH_RHO30,M2,100,400,40000,0.3,0.1,0.02,0.03,0.03,7242cd274679817b2333143ebcdda4e9a8cccd878d8b8b92915be285e0079a00,4.1916722915790975e-19,0.5,200,200,0.5,0.5,0.5,,100.0,100.0,10000.0,0.27931604568108814,0.5206019337153184,0.7457624802514885,0.0,0.0,,M2,True,True,[],0.1037,0.0208,6.2346e-07,0.0629,0.1445,True,0.0037,True,0.0419,0.0,NA,0.0249,0.0,"[0.0249, 0.0419, 0]","[0, 0, 0]",model_slope_sd_zero,True,False,False,False
23,92623023,P6_A_LOW_RHO0,M1,24,100,2400,0.0,0.1,0.02,0.03,0.03,c6f7b639754f0441a47a487ba76506209c4f769c6f57d073371f60a35082562d,1.396303695390054e-18,0.5,50,50,0.5,0.5,0.5,,25.0,25.0,600.0,-0.11873165010442707,0.522778875717071,0.7303586672502145,0.0,0.0,,M1,True,True,boundary (singular) fit: see help('isSingular'),0.1479,0.0855,0.0835,-0.0196,0.3155,False,0.0479,True,0.0,1.146e-07,NaN,0.2098,0.0,"[0.2098, 0, -1.146e-07, 0]","[0, 0, '-Inf', 0]",model_slope_sd_zero,True,True,False,False
23,92623023,P6_A_LOW_RHO0,M2,24,100,2400,0.0,0.1,0.02,0.03,0.03,c6f7b639754f0441a47a487ba76506209c4f769c6f57d073371f60a35082562d,1.396303695390054e-18,0.5,50,50,0.5,0.5,0.5,,25.0,25.0,600.0,-0.11873165010442707,0.522778875717071,0.7303586672502145,0.0,0.0,,M2,True,True,boundary (singular) fit: see help('isSingular'),0.1479,0.0855,0.0835,-0.0196,0.3155,False,0.0479,True,0.0,0.0,NA,0.2098,0.0,"[0.2098, 0, 0]","[0, 0, 0]",model_slope_sd_zero,True,True,False,False
23,92623023,P6_B_LOW_RHO30,M1,24,100,2400,0.3,0.1,0.02,0.03,0.03,c6f7b639754f0441a47a487ba76506209c4f769c6f57d073371f60a35082562d,1.396303695390054e-18,0.5,50,50,0.5,0.5,0.5,,25.0,25.0,600.0,0.19436533146427995,0.522778875717071,0.7291264113454651,0.0,0.0,,M1,True,True,boundary (singular) fit: see help('isSingular'),0.1479,0.0855,0.0835,-0.0196,0.3155,False,0.0479,True,0.0,1.146e-07,NaN,0.2098,0.0,"[0.2098, 0, -1.146e-07, 0]","[0, 0, '-Inf', 0]",model_slope_sd_zero,True,True,False,False
23,92623023,P6_B_LOW_RHO30,M2,24,100,2400,0.3,0.1,0.02,0.03,0.03,c6f7b639754f0441a47a487ba76506209c4f769c6f57d073371f60a35082562d,1.396303695390054e-18,0.5,50,50,0.5,0.5,0.5,,25.0,25.0,600.0,0.19436533146427995,0.522778875717071,0.7291264113454651,0.0,0.0,,M2,True,True,boundary (singular) fit: see help('isSingular'),0.1479,0.0855,0.0835,-0.0196,0.3155,False,0.0479,True,0.0,0.0,NA,0.2098,0.0,"[0.2098, 0, 0]","[0, 0, 0]",model_slope_sd_zero,True,True,False,False
23,92623023,P6_C_HIGH_RHO0,M1,100,400,40000,0.0,0.1,0.02,0.03,0.03,bb48f8906f59679d19eb63da3bd422866882d58dbd9d06b16f476f2cc90101e3,3.676281114370849e-19,0.5,200,200,0.5,0.5,0.5,,100.0,100.0,10000.0,-0.028720455617608352,0.522778875717071,0.7448099754190705,0.0,0.0,,M1,True,True,[],0.1017,0.0209,1.1008e-06,0.0608,0.1427,True,0.0017,True,0.034,0.0167,-1,0.0,0.0,"[0, 0.034, -0.0167, 0]","[0, 0, '-Inf', 0]",model_corr_boundary,False,False,True,True
23,92623023,P6_C_HIGH_RHO0,M2,100,400,40000,0.0,0.1,0.02,0.03,0.03,bb48f8906f59679d19eb63da3bd422866882d58dbd9d06b16f476f2cc90101e3,3.676281114370849e-19,0.5,200,200,0.5,0.5,0.5,,100.0,100.0,10000.0,-0.028720455617608352,0.522778875717071,0.7448099754190705,0.0,0.0,,M2,True,True,[],0.1018,0.0208,9.9125e-07,0.061,0.1426,True,0.0018,True,0.0178,0.0,NA,2.6714e-07,0.0,"[2.6714e-07, 0.0178, 0]","[0, 0, 0]",model_slope_sd_zero,True,False,True,False
23,92623023,P6_D_HIGH_RHO30,M1,100,400,40000,0.3,0.1,0.02,0.03,0.03,e3bbc13590e5de560ca6c29ba3b1a753498c31f8e1a5b436cf6bee7948524239,3.676281114370849e-19,0.5,200,200,0.5,0.5,0.5,,100.0,100.0,10000.0,0.2179394738853745,0.522778875717071,0.7462131933848056,0.0,0.0,,M1,True,True,[],0.1026,0.0209,8.8994e-07,0.0617,0.1435,True,0.0026,True,0.0347,0.0166,-1,0.0,5.0651e-14,"[0, 0.0347, -0.0166, 2.4961e-07]","[0, 0, '-Inf', 0]",model_corr_boundary,False,False,True,True
23,92623023,P6_D_HIGH_RHO30,M2,100,400,40000,0.3,0.1,0.02,0.03,0.03,e3bbc13590e5de560ca6c29ba3b1a753498c31f8e1a5b436cf6bee7948524239,3.676281114370849e-19,0.5,200,200,0.5,0.5,0.5,,100.0,100.0,10000.0,0.2179394738853745,0.522778875717071,0.7462131933848056,0.0,0.0,,M2,True,True,[],0.1027,0.0208,8.0015e-07,0.0619,0.1435,True,0.0027,True,0.0194,0.0,NA,0.0,0.0,"[0, 0.0194, 0]","[0, 0, 0]",model_slope_sd_zero,True,False,True,False
24,92623024,P6_A_LOW_RHO0,M1,24,100,2400,0.0,0.1,0.02,0.03,0.03,e5a902b5e0aa3c77f8aee523b33b482b9063e5c61dae82c01284a04760d3b0b5,-2.0306508039447547e-18,0.5,50,50,0.5,0.5,0.5,,25.0,25.0,600.0,-0.16173846931384686,0.5356773824258486,0.7323540629248744,0.0,0.0,,M1,True,True,boundary (singular) fit: see help('isSingular'),0.1045,0.085,0.2188,-0.0621,0.271,False,0.0045,True,0.0,1.228e-07,NaN,0.0,0.0,"[0, 0, -1.228e-07, 0]","[0, 0, '-Inf', 0]",model_slope_sd_zero,True,True,True,False
24,92623024,P6_A_LOW_RHO0,M2,24,100,2400,0.0,0.1,0.02,0.03,0.03,e5a902b5e0aa3c77f8aee523b33b482b9063e5c61dae82c01284a04760d3b0b5,-2.0306508039447547e-18,0.5,50,50,0.5,0.5,0.5,,25.0,25.0,600.0,-0.16173846931384686,0.5356773824258486,0.7323540629248744,0.0,0.0,,M2,True,True,boundary (singular) fit: see help('isSingular'),0.1045,0.085,0.2188,-0.0621,0.271,False,0.0045,True,0.0,0.0,NA,0.0,0.0,"[0, 0, 0]","[0, 0, 0]",model_slope_sd_zero,True,True,True,False
24,92623024,P6_B_LOW_RHO30,M1,24,100,2400,0.3,0.1,0.02,0.03,0.03,7579d39f7ea257af65fee4c0a890b07ba56dd84feb2e53857792ddefc9159590,-2.0306508039447547e-18,0.5,50,50,0.5,0.5,0.5,,25.0,25.0,600.0,0.14599381739300865,0.5356773824258486,0.7327679986938962,0.0,0.0,,M1,True,True,boundary (singular) fit: see help('isSingular'),0.1008,0.0849,0.2353,-0.0657,0.2673,False,0.0008,True,0.0,5.4387e-08,NaN,0.0,0.0,"[0, 0, 5.4387e-08, 0]","[0, 0, '-Inf', 0]",model_slope_sd_zero,True,True,True,False
24,92623024,P6_B_LOW_RHO30,M2,24,100,2400,0.3,0.1,0.02,0.03,0.03,7579d39f7ea257af65fee4c0a890b07ba56dd84feb2e53857792ddefc9159590,-2.0306508039447547e-18,0.5,50,50,0.5,0.5,0.5,,25.0,25.0,600.0,0.14599381739300865,0.5356773824258486,0.7327679986938962,0.0,0.0,,M2,True,True,boundary (singular) fit: see help('isSingular'),0.1008,0.0849,0.2353,-0.0657,0.2673,False,0.0008,True,0.0,0.0,NA,0.0,0.0,"[0, 0, 0]","[0, 0, 0]",model_slope_sd_zero,True,True,True,False
24,92623024,P6_C_HIGH_RHO0,M1,100,400,40000,0.0,0.1,0.02,0.03,0.03,b88eb5696750988c43fe14932d436f8b5c7f71554cd7c14bb04b64eb40cd640a,-7.688006651814302e-20,0.5,200,200,0.5,0.5,0.5,,100.0,100.0,10000.0,-0.05720269377681306,0.5258984392454944,0.7342768916549343,0.0,0.0,,M1,True,True,[],0.0874,0.0207,0.0,0.0467,0.128,True,-0.0126,True,1.8022e-06,1.8977e-06,-1,0.0341,0.0,"[0.0341, 1.8022e-06, -1.8977e-06, 0]","[0, 0, '-Inf', 0]",model_slope_sd_zero,True,True,False,True
24,92623024,P6_C_HIGH_RHO0,M2,100,400,40000,0.0,0.1,0.02,0.03,0.03,b88eb5696750988c43fe14932d436f8b5c7f71554cd7c14bb04b64eb40cd640a,-7.688006651814302e-20,0.5,200,200,0.5,0.5,0.5,,100.0,100.0,10000.0,-0.05720269377681306,0.5258984392454944,0.7342768916549343,0.0,0.0,,M2,True,True,[],0.0874,0.0207,0.0,0.0467,0.128,True,-0.0126,True,0.0,4.8054e-07,NA,0.0341,0.0,"[0.0341, 0, 4.8054e-07]","[0, 0, 0]",model_slope_sd_zero,True,True,False,False
24,92623024,P6_D_HIGH_RHO30,M1,100,400,40000,0.3,0.1,0.02,0.03,0.03,c25ca29b258fba313b7bf953504cfcdb4b77564c621fa3fd3827864c3352b354,-7.688006651814302e-20,0.5,200,200,0.5,0.5,0.5,,100.0,100.0,10000.0,0.24503085288812396,0.5258984392454944,0.7362642908472733,0.0,0.0,,M1,True,True,[],0.0876,0.0207,0.0,0.0469,0.1282,True,-0.0124,True,4.1303e-06,5.9563e-06,-1,0.0297,-1.6156e-27,"[0.0297, 4.1303e-06, -5.9563e-06, 0]","[0, 0, '-Inf', 0]",model_slope_sd_zero,True,True,False,True
24,92623024,P6_D_HIGH_RHO30,M2,100,400,40000,0.3,0.1,0.02,0.03,0.03,c25ca29b258fba313b7bf953504cfcdb4b77564c621fa3fd3827864c3352b354,-7.688006651814302e-20,0.5,200,200,0.5,0.5,0.5,,100.0,100.0,10000.0,0.24503085288812396,0.5258984392454944,0.7362642908472733,0.0,0.0,,M2,True,True,[],0.0876,0.0207,0.0,0.0469,0.1282,True,-0.0124,True,0.0,0.0,NA,0.0297,0.0,"[0.0297, 0, 0]","[0, 0, 0]",model_slope_sd_zero,True,True,False,False
25,92623025,P6_A_LOW_RHO0,M1,24,100,2400,0.0,0.1,0.02,0.03,0.03,e5df6991368136b568b8a52d28117e0fcae6797c8bb99effcce8c4808534a256,2.154685557145958e-18,0.5,50,50,0.5,0.5,0.5,,25.0,25.0,600.0,0.04353040414915362,0.530141420417504,0.7272202707666369,0.0,0.0,,M1,True,True,boundary (singular) fit: see help('isSingular'),0.1247,0.0866,0.1499,-0.045,0.2943,False,0.0247,True,0.0,0.0694,NaN,0.0,0.0,"[0, 0, -0.0666, 0.0197]","[0, 0, '-Inf', 0]",model_intercept_sd_zero,False,True,True,False
25,92623025,P6_A_LOW_RHO0,M2,24,100,2400,0.0,0.1,0.02,0.03,0.03,e5df6991368136b568b8a52d28117e0fcae6797c8bb99effcce8c4808534a256,2.154685557145958e-18,0.5,50,50,0.5,0.5,0.5,,25.0,25.0,600.0,0.04353040414915362,0.530141420417504,0.7272202707666369,0.0,0.0,,M2,True,True,boundary (singular) fit: see help('isSingular'),0.1241,0.0854,0.1462,-0.0433,0.2916,False,0.0241,True,0.0985,2.1341e-07,NA,1.9057e-07,4.5543e-14,"[1.9057e-07, 0.0985, 2.1341e-07]","[0, 0, 0]",model_slope_sd_zero,True,False,True,False
25,92623025,P6_B_LOW_RHO30,M1,24,100,2400,0.3,0.1,0.02,0.03,0.03,adab62ff4f9a9e48e7674ad0ca53301b792dc2c849986286e5eea4125fd318b7,2.154685557145958e-18,0.5,50,50,0.5,0.5,0.5,,25.0,25.0,600.0,0.4296488714763231,0.530141420417504,0.7282666112063145,0.0,0.0,,M1,True,True,boundary (singular) fit: see help('isSingular'),0.1212,0.087,0.1638,-0.0494,0.2918,False,0.0212,True,0.0,0.0828,NaN,0.0,0.0,"[0, 0, -0.082, 0.0112]","[0, 0, '-Inf', 0]",model_intercept_sd_zero,False,True,True,False
25,92623025,P6_B_LOW_RHO30,M2,24,100,2400,0.3,0.1,0.02,0.03,0.03,adab62ff4f9a9e48e7674ad0ca53301b792dc2c849986286e5eea4125fd318b7,2.154685557145958e-18,0.5,50,50,0.5,0.5,0.5,,25.0,25.0,600.0,0.4296488714763231,0.530141420417504,0.7282666112063145,0.0,0.0,,M2,True,True,boundary (singular) fit: see help('isSingular'),0.1204,0.0854,0.1587,-0.047,0.2877,False,0.0204,True,0.1013,0.0,NA,0.0,0.0,"[0, 0.1013, 0]","[0, 0, 0]",model_slope_sd_zero,True,False,True,False
25,92623025,P6_C_HIGH_RHO0,M1,100,400,40000,0.0,0.1,0.02,0.03,0.03,953a60f97488f2f3a2a4abfa629b7ca299ff9d36ed3612d0e87911f3bce8d4c8,-4.343378334909613e-19,0.5,200,200,0.5,0.5,0.5,,100.0,100.0,10000.0,-0.17653992720301825,0.516271197722696,0.7276692794601513,0.0,0.0,,M1,True,True,[],0.102,0.021,1.2614e-06,0.0607,0.1432,True,0.002,True,0.0103,0.0324,1,0.0174,1.1619e-10,"[0.0174, 0.0103, 0.0324, 0]","[0, 0, '-Inf', 0]",model_corr_boundary,False,False,False,True
25,92623025,P6_C_HIGH_RHO0,M2,100,400,40000,0.0,0.1,0.02,0.03,0.03,953a60f97488f2f3a2a4abfa629b7ca299ff9d36ed3612d0e87911f3bce8d4c8,-4.343378334909613e-19,0.5,200,200,0.5,0.5,0.5,,100.0,100.0,10000.0,-0.17653992720301825,0.516271197722696,0.7276692794601513,0.0,0.0,,M2,True,True,[],0.102,0.0212,1.4973e-06,0.0604,0.1435,True,0.002,True,0.0,0.0408,NA,0.0172,0.0,"[0.0172, 0, 0.0408]","[0, 0, 0]",model_intercept_sd_zero,False,True,False,False
25,92623025,P6_D_HIGH_RHO30,M1,100,400,40000,0.3,0.1,0.02,0.03,0.03,3d261602b00cf65432b9a8e04f28f940c6cfb064f00456f4074bfbabae601c81,-4.343378334909613e-19,0.5,200,200,0.5,0.5,0.5,,100.0,100.0,10000.0,0.1534269303928873,0.516271197722696,0.7287145400771554,0.0,0.0,,M1,True,True,[],0.1016,0.0214,2.0658e-06,0.0597,0.1436,True,0.0016,True,0.0,0.0509,NaN,0.015,0.0,"[0.015, 0, -0.0344, 0.0374]","[0, 0, '-Inf', 0]",model_intercept_sd_zero,False,True,False,False
25,92623025,P6_D_HIGH_RHO30,M2,100,400,40000,0.3,0.1,0.02,0.03,0.03,3d261602b00cf65432b9a8e04f28f940c6cfb064f00456f4074bfbabae601c81,-4.343378334909613e-19,0.5,200,200,0.5,0.5,0.5,,100.0,100.0,10000.0,0.1534269303928873,0.516271197722696,0.7287145400771554,0.0,0.0,,M2,True,True,[],0.1016,0.0214,2.0659e-06,0.0597,0.1436,True,0.0016,True,0.0,0.0509,NA,0.015,1.9866e-10,"[0.015, 0, 0.0509]","[0, 0, 0]",model_intercept_sd_zero,False,True,False,False
26,92623026,P6_A_LOW_RHO0,M1,24,100,2400,0.0,0.1,0.02,0.03,0.03,613ee46659b34ef4956d24944c62d3ddf33a9fb92fa39ae93679b92c485330ec,-1.0421272095498727e-18,0.5,50,50,0.5,0.5,0.5,,25.0,25.0,600.0,-0.11411372866798937,0.5187670780585358,0.7262091429692897,0.0,0.0,,M1,True,True,boundary (singular) fit: see help('isSingular'),0.1257,0.0882,0.1544,-0.0473,0.2986,False,0.0257,True,0.0334,0.1034,-1,0.0,2.1684e-19,"[0, 0.0334, -0.1034, 0]","[0, 0, '-Inf', 0]",model_corr_boundary,False,False,True,True
26,92623026,P6_A_LOW_RHO0,M2,24,100,2400,0.0,0.1,0.02,0.03,0.03,613ee46659b34ef4956d24944c62d3ddf33a9fb92fa39ae93679b92c485330ec,-1.0421272095498727e-18,0.5,50,50,0.5,0.5,0.5,,25.0,25.0,600.0,-0.11411372866798937,0.5187670780585358,0.7262091429692897,0.0,0.0,,M2,True,True,boundary (singular) fit: see help('isSingular'),0.1252,0.086,0.1456,-0.0434,0.2938,False,0.0252,True,0.0,0.0399,NA,0.0,0.0,"[0, 0, 0.0399]","[0, 0, 0]",model_intercept_sd_zero,False,True,True,False
26,92623026,P6_B_LOW_RHO30,M1,24,100,2400,0.3,0.1,0.02,0.03,0.03,f55914dba661d3b08a1a599985aaed227c652e4905343326f9aa1a4f9efb42a2,-1.0421272095498727e-18,0.5,50,50,0.5,0.5,0.5,,25.0,25.0,600.0,0.21713845205594087,0.5187670780585358,0.7275659413461874,0.0,0.0,,M1,True,True,boundary (singular) fit: see help('isSingular'),0.126,0.0891,0.1572,-0.0486,0.3006,False,0.026,True,0.0387,0.1195,-1,0.0,0.0,"[0, 0.0387, -0.1195, 0]","[0, 0, '-Inf', 0]",model_corr_boundary,False,False,True,True
26,92623026,P6_B_LOW_RHO30,M2,24,100,2400,0.3,0.1,0.02,0.03,0.03,f55914dba661d3b08a1a599985aaed227c652e4905343326f9aa1a4f9efb42a2,-1.0421272095498727e-18,0.5,50,50,0.5,0.5,0.5,,25.0,25.0,600.0,0.21713845205594087,0.5187670780585358,0.7275659413461874,0.0,0.0,,M2,True,True,boundary (singular) fit: see help('isSingular'),0.1256,0.0864,0.1463,-0.0438,0.295,False,0.0256,True,0.0,0.056,NA,1.7417e-07,0.0,"[1.7417e-07, 0, 0.056]","[0, 0, 0]",model_intercept_sd_zero,False,True,True,False
26,92623026,P6_C_HIGH_RHO0,M1,100,400,40000,0.0,0.1,0.02,0.03,0.03,bc5132181c0dd272196842bbe3c9dca22f38979187a0c4d77ec3cf8b7ee96d51,2.95420183672833e-19,0.5,200,200,0.5,0.5,0.5,,100.0,100.0,10000.0,-0.021377289917739014,0.5086305212409252,0.7408222587328405,0.0,0.0,,M1,True,True,[],0.0784,0.0226,0.0005,0.0341,0.1228,True,-0.0216,True,0.0183,0.0884,-1,0.0713,0.0,"[0.0713, 0.0183, -0.0884, 0]","[0, 0, '-Inf', 0]",model_corr_boundary,False,False,False,True
26,92623026,P6_C_HIGH_RHO0,M2,100,400,40000,0.0,0.1,0.02,0.03,0.03,bc5132181c0dd272196842bbe3c9dca22f38979187a0c4d77ec3cf8b7ee96d51,2.95420183672833e-19,0.5,200,200,0.5,0.5,0.5,,100.0,100.0,10000.0,-0.021377289917739014,0.5086305212409252,0.7408222587328405,0.0,0.0,,M2,True,True,[],0.0784,0.0219,0.0003,0.0355,0.1214,True,-0.0216,True,0.0,0.0687,NA,0.0714,0.0,"[0.0714, 0, 0.0687]","[0, 0, 0]",model_intercept_sd_zero,False,True,False,False
26,92623026,P6_D_HIGH_RHO30,M1,100,400,40000,0.3,0.1,0.02,0.03,0.03,e7a609bc1768d9becb5c88bc0a7f80a2335cd5e09019de950b3826273c84fc5c,2.95420183672833e-19,0.5,200,200,0.5,0.5,0.5,,100.0,100.0,10000.0,0.2652848222625687,0.5086305212409252,0.7421675644267125,0.0,0.0,,M1,True,True,[],0.0783,0.0228,0.0006,0.0337,0.123,True,-0.0217,True,0.0169,0.0921,-1,0.0737,5.0578e-11,"[0.0737, 0.0169, -0.0921, 0]","[0, 0, '-Inf', 0]",model_corr_boundary,False,False,False,True
26,92623026,P6_D_HIGH_RHO30,M2,100,400,40000,0.3,0.1,0.02,0.03,0.03,e7a609bc1768d9becb5c88bc0a7f80a2335cd5e09019de950b3826273c84fc5c,2.95420183672833e-19,0.5,200,200,0.5,0.5,0.5,,100.0,100.0,10000.0,0.2652848222625687,0.5086305212409252,0.7421675644267125,0.0,0.0,,M2,True,True,[],0.0783,0.0221,0.0004,0.035,0.1217,True,-0.0217,True,0.0,0.0741,NA,0.0738,0.0,"[0.0738, 0, 0.0741]","[0, 0, 0]",model_intercept_sd_zero,False,True,False,False
27,92623027,P6_A_LOW_RHO0,M1,24,100,2400,0.0,0.1,0.02,0.03,0.03,6ce17e9414f64df4ec5fac7d867566226dce37c4148c12658e643187eb7b7f33,1.3969242011110847e-18,0.5,50,50,0.5,0.5,0.5,,25.0,25.0,600.0,-0.07194477179350788,0.5380477162755647,0.7147269181232964,0.0,0.0,,M1,True,True,boundary (singular) fit: see help('isSingular'),0.2996,0.0921,0.0011,0.119,0.4801,True,0.1996,False,0.2209,0.1585,-1,0.1053,-3.4694e-18,"[0.1053, 0.2209, -0.1585, 0]","[0, 0, '-Inf', 0]",model_corr_boundary,False,False,False,True
27,92623027,P6_A_LOW_RHO0,M2,24,100,2400,0.0,0.1,0.02,0.03,0.03,6ce17e9414f64df4ec5fac7d867566226dce37c4148c12658e643187eb7b7f33,1.3969242011110847e-18,0.5,50,50,0.5,0.5,0.5,,25.0,25.0,600.0,-0.07194477179350788,0.5380477162755647,0.7147269181232964,0.0,0.0,,M2,True,True,boundary (singular) fit: see help('isSingular'),0.3057,0.0862,0.0004,0.1367,0.4747,True,0.2057,False,0.1411,0.0,NA,0.1148,0.0,"[0.1148, 0.1411, 0]","[0, 0, 0]",model_slope_sd_zero,True,False,False,False
27,92623027,P6_B_LOW_RHO30,M1,24,100,2400,0.3,0.1,0.02,0.03,0.03,195ec5ba649cacd0f19f81760df073c164a289fcce093a505b1e18b316988971,1.3969242011110847e-18,0.5,50,50,0.5,0.5,0.5,,25.0,25.0,600.0,0.18560921196709818,0.5380477162755647,0.7136326304281808,0.0,0.0,,M1,True,True,boundary (singular) fit: see help('isSingular'),0.2959,0.0916,0.0012,0.1163,0.4755,True,0.1959,False,0.2218,0.1526,-1,0.0918,7.7022e-16,"[0.0918, 0.2218, -0.1526, 3.3717e-08]","[0, 0, '-Inf', 0]",model_corr_boundary,False,False,False,True
27,92623027,P6_B_LOW_RHO30,M2,24,100,2400,0.3,0.1,0.02,0.03,0.03,195ec5ba649cacd0f19f81760df073c164a289fcce093a505b1e18b316988971,1.3969242011110847e-18,0.5,50,50,0.5,0.5,0.5,,25.0,25.0,600.0,0.18560921196709818,0.5380477162755647,0.7136326304281808,0.0,0.0,,M2,True,True,boundary (singular) fit: see help('isSingular'),0.302,0.0862,0.0005,0.1331,0.4709,True,0.202,False,0.1447,0.0,NA,0.1025,0.0,"[0.1025, 0.1447, 0]","[0, 0, 0]",model_slope_sd_zero,True,False,False,False
27,92623027,P6_C_HIGH_RHO0,M1,100,400,40000,0.0,0.1,0.02,0.03,0.03,1d8b1b7395092456fa6f3d7dbe543cf9673f831416593efc0cdd008de21f4a30,3.900230719517327e-19,0.5,200,200,0.5,0.5,0.5,,100.0,100.0,10000.0,-0.1350038061384226,0.5157628405509104,0.7288117481724363,0.0,0.0,,M1,True,True,[],0.096,0.0231,0.0,0.0507,0.1414,True,-0.004,True,0.0656,0.1013,-1,0.0618,-4.3368e-19,"[0.0618, 0.0656, -0.1013, 0]","[0, 0, '-Inf', 0]",model_corr_boundary,False,False,False,True
27,92623027,P6_C_HIGH_RHO0,M2,100,400,40000,0.0,0.1,0.02,0.03,0.03,1d8b1b7395092456fa6f3d7dbe543cf9673f831416593efc0cdd008de21f4a30,3.900230719517327e-19,0.5,200,200,0.5,0.5,0.5,,100.0,100.0,10000.0,-0.1350038061384226,0.5157628405509104,0.7288117481724363,0.0,0.0,,M2,True,True,[],0.0963,0.0208,3.673e-06,0.0555,0.1371,True,-0.0037,True,0.0,0.0,NA,0.0621,0.0,"[0.0621, 0, 0]","[0, 0, 0]",model_slope_sd_zero,True,True,False,False
